x,y,s,v,velU,velV
0.108108,0.0135135,-2.36887e-06,0.0484882,-0.000491297,0.000117022
0.108108,0.027027,-1.32783e-05,0.0682565,-0.0012266,0.000461619
0.108108,0.0405405,-3.55202e-05,0.0859082,-0.00213915,0.00103326
0.108108,0.0540541,-7.10931e-05,0.101947,-0.0031767,0.00183421
0.108108,0.0675676,-0.000121377,0.116842,-0.00429878,0.00286778
0.108108,0.0810811,-0.000187276,0.130995,-0.0054746,0.00413709
0.108108,0.0945946,-0.000269339,0.144709,-0.00668086,0.00564451
0.108108,0.108108,-0.00036784,0.158257,-0.00790003,0.00739129
0.108108,0.121622,-0.000482853,0.17185,-0.00911913,0.00937753
0.108108,0.135135,-0.000614303,0.185622,-0.0103284,0.011602
0.108108,0.148649,-0.000761998,0.199687,-0.0115202,0.0140624
0.108108,0.162162,-0.000925659,0.214154,-0.0126888,0.0167555
0.108108,0.175676,-0.00110494,0.229059,-0.0138297,0.0196769
0.108108,0.189189,-0.00129944,0.244443,-0.014939,0.0228217
0.108108,0.202703,-0.0015087,0.260323,-0.0160133,0.0261839
0.108108,0.216216,-0.00173223,0.276721,-0.0170496,0.029757
0.108108,0.22973,-0.0019695,0.293612,-0.018045,0.0335337
0.108108,0.243243,-0.00221993,0.310972,-0.0189964,0.0375061
0.108108,0.256757,-0.00248291,0.328819,-0.0199009,0.0416656
0.108108,0.27027,-0.00275779,0.347081,-0.0207554,0.0460029
0.108108,0.283784,-0.00304387,0.365759,-0.0215567,0.0505081
0.108108,0.297297,-0.0033404,0.384818,-0.0223015,0.0551708
0.108108,0.310811,-0.00364661,0.404231,-0.0229866,0.0599795
0.108108,0.324324,-0.00396166,0.423984,-0.0236088,0.0649225
0.121622,0,0,0.0449813,0,0
0.121622,0.0135135,-4.10713e-06,0.066507,-0.000743056,0.000138894
0.121622,0.027027,-2.00826e-05,0.0855246,-0.00172251,0.000541028
0.121622,0.0405405,-5.06614e-05,0.102489,-0.00287677,0.00119904
0.121622,0.0540541,-9.78331e-05,0.117858,-0.00415621,0.00210958
0.121622,0.0675676,-0.000162991,0.132005,-0.00552149,0.00327162
0.121622,0.0810811,-0.000247063,0.14527,-0.0069419,0.00468513
0.121622,0.0945946,-0.00035061,0.157928,-0.00839359,0.00635003
0.121622,0.108108,-0.000473916,0.170198,-0.00985828,0.00826605
0.121622,0.121622,-0.00061705,0.182269,-0.0113219,0.0104321
0.121622,0.135135,-0.000779913,0.194292,-0.0127736,0.0128462
0.121622,0.148649,-0.000962281,0.206357,-0.0142049,0.0155056
0.121622,0.162162,-0.00116383,0.218557,-0.0156092,0.0184067
0.121622,0.175676,-0.00138415,0.230959,-0.016981,0.021545
0.121622,0.189189,-0.00162277,0.243581,-0.0183156,0.0249154
0.121622,0.202703,-0.00187917,0.256469,-0.019609,0.0285119
0.121622,0.216216,-0.00215275,0.269629,-0.0208574,0.0323278
0.121622,0.22973,-0.00244288,0.283049,-0.0220572,0.0363557
0.121622,0.243243,-0.00274889,0.296743,-0.0232047,0.0405877
0.121622,0.256757,-0.00307003,0.31069,-0.0242963,0.0450151
0.121622,0.27027,-0.00340554,0.324858,-0.0253282,0.0496282
0.121622,0.283784,-0.00375458,0.339259,-0.0262964,0.0544172
0.121622,0.297297,-0.00411626,0.35386,-0.027197,0.059371
0.121622,0.310811,-0.00448963,0.368641,-0.0280262,0.0644783
0.121622,0.324324,-0.00487372,0.383613,-0.02878,0.0697266
0.135135,0,0,0.0670565,0,0
0.135135,0.0135135,-6.12276e-06,0.087045,-0.00103232,0.000158052
0.135135,0.027027,-2.79007e-05,0.10479,-0.00228674,0.00061144
0.135135,0.0405405,-6.79265e-05,0.12064,-0.0037077,0.00134694
0.135135,0.0540541,-0.000128109,0.134938,-0.00524929,0.00235636
0.135135,0.0675676,-0.000209799,0.148008,-0.00687433,0.00363459
0.135135,0.0810811,-0.000313902,0.1601,-0.00855301,0.00517839
0.135135,0.0945946,-0.000440962,0.17148,-0.0102618,0.00698537
0.135135,0.108108,-0.000591247,0.182314,-0.0119821,0.00905333
0.135135,0.121622,-0.000764802,0.192762,-0.0136993,0.0113799
0.135135,0.135135,-0.000961498,0.202962,-0.0154019,0.0139623
0.135135,0.148649,-0.00118107,0.213011,-0.0170807,0.0167972
0.135135,0.162162,-0.00142314,0.222991,-0.0187282,0.0198804
0.135135,0.175676,-0.00168724,0.232944,-0.0203384,0.0232073
0.135135,0.189189,-0.00197282,0.242928,-0.0219058,0.0267727
0.135135,0.202703,-0.00227929,0.252957,-0.0234257,0.0305705
0.135135,0.216216,-0.00260595,0.263048,-0.0248935,0.0345941
0.135135,0.22973,-0.00295208,0.273214,-0.0263049,0.038836
0.135135,0.243243,-0.00331689,0.283458,-0.0276557,0.0432881
0.135135,0.256757,-0.00369953,0.293758,-0.0289414,0.0479418
0.135135,0.27027,-0.00409909,0.304131,-0.0301575,0.0527875
0.135135,0.283784,-0.0045146,0.314544,-0.0312995,0.0578152
0.135135,0.297297,-0.00494503,0.324992,-0.0323626,0.0630137
0.135135,0.310811,-0.00538927,0.335497,-0.0333422,0.0683715
0.135135,0.324324,-0.00584617,0.346026,-0.0342336,0.0738759
0.148649,0,0,0.0917647,0,0
0.148649,0.0135135,-8.37881e-06,0.109822,-0.0013545,0.000174542
0.148649,0.027027,-3.6608e-05,0.12591,-0.0029114,0.000672629
0.148649,0.0405405,-8.70653e-05,0.140273,-0.00462169,0.00147624
0.148649,0.0540541,-0.000161518,0.153177,-0.00644385,0.00257297
0.148649,0.0675676,-0.000261223,0.164879,-0.00834353,0.00395409
0.148649,0.0810811,-0.000387019,0.175584,-0.0102927,0.00561329
0.148649,0.0945946,-0.000539404,0.185472,-0.0122685,0.00754586
0.148649,0.108108,-0.000718601,0.194733,-0.0142528,0.00974773
0.148649,0.121622,-0.000924615,0.203465,-0.0162309,0.0122151
0.148649,0.135135,-0.00115727,0.211795,-0.0181908,0.0149443
0.148649,0.148649,-0.00141626,0.219815,-0.0201229,0.0179312
0.148649,0.162162,-0.00170114,0.227586,-0.0220194,0.0211713
0.148649,0.175676,-0.00201138,0.235178,-0.0238733,0.0246598
0.148649,0.189189,-0.00234636,0.242599,-0.0256788,0.028391
0.148649,0.202703,-0.0027054,0.249902,-0.0274303,0.0323591
0.148649,0.216216,-0.00308772,0.257096,-0.0291228,0.0365574
0.148649,0.22973,-0.0034925,0.264184,-0.0307512,0.0409784
0.148649,0.243243,-0.00391884,0.27118,-0.0323105,0.0456143
0.148649,0.256757,-0.00436576,0.278086,-0.0337957,0.0504562
0.148649,0.27027,-0.00483223,0.2849,-0.0352015,0.055495
0.148649,0.283784,-0.00531715,0.291598,-0.0365225,0.0607203
0.148649,0.297297,-0.00581933,0.298207,-0.0377533,0.0661212
0.148649,0.310811,-0.00633751,0.304727,-0.0388884,0.071686
0.148649,0.324324,-0.00687037,0.311142,-0.0399224,0.0774022
0.162162,0,0,0.118721,0,0
0.162162,0.0135135,-1.08401e-05,0.134553,-0.00170495,0.000188494
0.162162,0.027027,-4.60798e-05,0.148666,-0.00358844,0.000724736
0.162162,0.0405405,-0.000107825,0.161269,-0.00560804,0.00158696
0.162162,0.0540541,-0.000197649,0.172518,-0.00772714,0.00275909
0.162162,0.0675676,-0.000316667,0.182612,-0.00991465,0.00422931
0.162162,0.0810811,-0.000465612,0.191723,-0.0121448,0.00598851
0.162162,0.0945946,-0.000644904,0.199986,-0.0143962,0.00802964
0.162162,0.108108,-0.000854699,0.207526,-0.0166514,0.0103469
0.162162,0.121622,-0.00109494,0.214463,-0.0188959,0.0129352
0.162162,0.135135,-0.0013654,0.220883,-0.0211179,0.0157897
0.162162,0.148649,-0.0016657,0.226861,-0.0233076,0.0189055
0.162162,0.162162,-0.00199533,0.232463,-0.0254568,0.0222779
0.162162,0.175676,-0.00235372,0.237728,-0.0275581,0.0259016
0.162162,0.189189,-0.00274015,0.242697,-0.0296052,0.029771
0.162162,0.202703,-0.00315386,0.247383,-0.031592,0.03388
0.162162,0.216216,-0.00359399,0.251812,-0.0335127,0.0382219
0.162162,0.22973,-0.00405961,0.255997,-0.0353618,0.0427897
0.162162,0.243243,-0.00454971,0.259949,-0.0371335,0.0475754
0.162162,0.256757,-0.00506322,0.263664,-0.0388221,0.0525706
0.162162,0.27027,-0.00559896,0.267144,-0.0404216,0.0577659
0.162162,0.283784,-0.00615569,0.270393,-0.0419257,0.0631514
0.162162,0.297297,-0.00673209,0.273426,-0.0433284,0.0687163
0.162162,0.310811,-0.00732673,0.276228,-0.0446231,0.0744489
0.162162,0.324324,-0.00793812,0.278835,-0.0458038,0.0803365
0.175676,0,0,0.147559,0,0
0.175676,0.0135135,-1.34732e-05,0.160931,-0.00207923,0.000200033
0.175676,0.027027,-5.61955e-05,0.172864,-0.00430987,0.000768132
0.175676,0.0405405,-0.000129956,0.183467,-0.00665604,0.00167958
0.175676,0.0540541,-0.000236089,0.192863,-0.0090862,0.00291531
0.175676,0.0675676,-0.000375529,0.201162,-0.0115729,0.00446066
0.175676,0.0810811,-0.000548871,0.208508,-0.014093,0.00630423
0.175676,0.0945946,-0.000756421,0.215004,-0.0166269,0.00843682
0.175676,0.108108,-0.000998248,0.220742,-0.0191584,0.0108509
0.175676,0.121622,-0.00127422,0.225807,-0.0216736,0.01354
0.175676,0.135135,-0.00158402,0.230278,-0.0241611,0.0164985
0.175676,0.148649,-0.00192722,0.234214,-0.0266112,0.0197207
0.175676,0.162162,-0.00230324,0.237661,-0.0290155,0.0232013
0.175676,0.175676,-0.00271142,0.240663,-0.0313664,0.0269349
0.175676,0.189189,-0.00315098,0.243241,-0.0336571,0.0309156
0.175676,0.202703,-0.00362107,0.245426,-0.0358813,0.0351375
0.175676,0.216216,-0.00412075,0.247222,-0.0380326,0.039594
0.175676,0.22973,-0.00464898,0.24865,-0.0401047,0.0442781
0.175676,0.243243,-0.00520466,0.249724,-0.0420914,0.0491822
0.175676,0.256757,-0.00578659,0.250451,-0.0439863,0.0542979
0.175676,0.27027,-0.00639348,0.250803,-0.0457824,0.0596164
0.175676,0.283784,-0.00702395,0.250827,-0.0474729,0.0651278
0.175676,0.297297,-0.00767653,0.250506,-0.0490507,0.0708214
0.175676,0.310811,-0.00834964,0.249856,-0.0505086,0.0766859
0.175676,0.324324,-0.00904162,0.248908,-0.0518393,0.0827086
0.189189,0,0,0.177931,0,0
0.189189,0.0135135,-1.62464e-05,0.188694,-0.00247309,0.000209339
0.189189,0.027027,-6.68401e-05,0.198271,-0.00506799,0.000803318
0.189189,0.0405405,-0.000153219,0.206701,-0.00775522,0.00175492
0.189189,0.0540541,-0.000276441,0.214064,-0.0105082,0.00304263
0.189189,0.0675676,-0.000437225,0.220436,-0.0133036,0.00464941
0.189189,0.0810811,-0.000635997,0.225887,-0.0161209,0.00656175
0.189189,0.0945946,-0.000872926,0.230501,-0.0189429,0.00876868
0.189189,0.108108,-0.00114797,0.234355,-0.0217546,0.0112611
0.189189,0.121622,-0.00146089,0.237501,-0.0245435,0.0140313
0.189189,0.135135,-0.0018113,0.239991,-0.0272985,0.0170726
0.189189,0.148649,-0.00219869,0.241885,-0.0300105,0.0203789
0.189189,0.162162,-0.0026224,0.243206,-0.032671,0.0239444
0.189189,0.175676,-0.00308169,0.243986,-0.0352725,0.0277632
0.189189,0.189189,-0.00357571,0.244252,-0.0378078,0.0318297
0.189189,0.202703,-0.00410352,0.244019,-0.0402704,0.0361377
0.189189,0.216216,-0.0046641,0.243312,-0.0426533,0.040681
0.189189,0.22973,-0.00525631,0.242121,-0.0449499,0.0454527
0.189189,0.243243,-0.00587896,0.240476,-0.0471533,0.0504456
0.189189,0.256757,-0.00653073,0.238366,-0.0492563,0.0556516
0.189189,0.27027,-0.00721021,0.235802,-0.0512515,0.0610621
0.189189,0.283784,-0.0079159,0.232778,-0.0531308,0.0666677
0.189189,0.297297,-0.00864618,0.229323,-0.0548865,0.0724578
0.189189,0.310811,-0.00939932,0.225447,-0.0565103,0.0784214
0.189189,0.324324,-0.0101735,0.221174,-0.0579943,0.0845462
0.202703,0,0,0.209523,0,0
0.202703,0.0135135,-1.91311e-05,0.217555,-0.00288255,0.000216568
0.202703,0.027027,-7.79067e-05,0.224651,-0.00585545,0.000830825
0.202703,0.0405405,-0.000177386,0.230783,-0.00889536,0.00181384
0.202703,0.0540541,-0.000318322,0.23599,-0.0119807,0.00314227
0.202703,0.0675676,-0.000501189,0.240307,-0.0150921,0.0047971
0.202703,0.0810811,-0.000726215,0.243763,-0.0182123,0.00676297
0.202703,0.0945946,-0.000993413,0.246419,-0.0213263,0.0090273
0.202703,0.108108,-0.0013026,0.248324,-0.024421,0.0115798
0.202703,0.121622,-0.00165344,0.249499,-0.0274851,0.0144115
0.202703,0.135135,-0.00204544,0.250006,-0.0305087,0.017515
0.202703,0.148649,-0.002478,0.249851,-0.033483,0.0208836
0.202703,0.162162,-0.00295039,0.249061,-0.0363998,0.024511
0.202703,0.175676,-0.00346178,0.247673,-0.0392517,0.0283913
0.202703,0.189189,-0.00401124,0.245696,-0.0420317,0.0325188
0.202703,0.202703,-0.00459777,0.243144,-0.0447326,0.0368873
0.202703,0.216216,-0.00522023,0.240016,-0.0473476,0.041491
0.202703,0.22973,-0.00587743,0.236344,-0.0498693,0.0463231
0.202703,0.243243,-0.00656805,0.232113,-0.0522903,0.0513769
0.202703,0.256757,-0.00729068,0.227332,-0.0546028,0.0566447
0.202703,0.27027,-0.0080438,0.221989,-0.0567984,0.0621182
0.202703,0.283784,-0.00882578,0.216116,-0.0588686,0.0677883
0.202703,0.297297,-0.00963485,0.20971,-0.0608045,0.0736452
0.202703,0.310811,-0.0104691,0.202802,-0.0625969,0.0796778
0.202703,0.324324,-0.0113267,0.195399,-0.0642368,0.0858742
0.216216,0,0,0.242035,0,0
0.216216,0.0135135,-2.20996e-05,0.247266,-0.00330391,0.000221877
